,series_id,night,onset,wakeup,sleep_hours
1454,4ac356361be9,19,17,2,9
1455,4ac356361be9,20,20,5,9
1456,4b45c36f8f5a,2,0,8,8
1457,4b45c36f8f5a,3,23,8,9
1458,4b45c36f8f5a,4,21,6,9
1459,4b45c36f8f5a,5,21,6,9
1460,4b45c36f8f5a,6,20,6,10
1461,4b45c36f8f5a,7,21,6,9
1462,4b45c36f8f5a,8,21,5,8
1463,4b45c36f8f5a,9,0,8,8
1464,4b45c36f8f5a,10,21,8,11
1465,4b45c36f8f5a,11,20,5,9
1466,4b45c36f8f5a,12,20,6,10
1467,4b45c36f8f5a,13,22,6,8
1468,4b45c36f8f5a,14,20,5,9
1469,4b45c36f8f5a,15,19,3,8
1470,4b45c36f8f5a,16,0,8,8
1471,4b45c36f8f5a,17,23,9,10
1472,4b45c36f8f5a,18,20,6,10
1473,4b45c36f8f5a,19,21,6,9
1474,4b45c36f8f5a,20,20,6,10
1475,4b45c36f8f5a,21,20,6,10
1476,4feda0596965,3,21,6,9
1477,4feda0596965,4,21,6,9
1478,4feda0596965,5,20,5,9
1479,4feda0596965,6,23,6,7
1480,4feda0596965,7,21,6,9
1481,4feda0596965,8,0,4,4
1482,4feda0596965,14,0,4,4
1483,4feda0596965,17,21,6,9
1484,4feda0596965,18,21,7,10
1485,4feda0596965,19,0,4,4
1486,4feda0596965,21,0,4,4
1487,4feda0596965,24,21,0,3
1488,4feda0596965,33,0,6,6
1489,4feda0596965,34,21,6,9
1490,4feda0596965,35,23,7,8
1491,519ae2d858b0,1,22,7,9
1492,519ae2d858b0,2,22,7,9
1493,519ae2d858b0,3,22,7,9
1494,519ae2d858b0,9,23,8,9
1495,519ae2d858b0,18,0,8,8
1496,519ae2d858b0,19,23,11,12
1497,519ae2d858b0,22,21,7,10
1498,51b23d177971,1,1,11,10
1499,51b23d177971,2,1,10,9
1500,51b23d177971,3,6,10,4
1501,51b23d177971,4,23,10,11
1502,51b23d177971,5,4,11,7
1503,51b23d177971,7,23,7,8
1504,51b23d177971,8,23,7,8
1505,51b23d177971,9,23,7,8
1506,51b23d177971,10,0,8,8
1507,51b23d177971,11,1,8,7
1508,51b23d177971,12,23,7,8
1509,51b23d177971,13,0,7,7
1510,51b23d177971,14,21,6,9
1511,51b23d177971,15,22,6,8
1512,51b23d177971,16,22,6,8
1513,51b23d177971,17,1,8,7
1514,51b23d177971,18,23,9,10
1515,51b23d177971,19,23,7,8
1516,51b23d177971,20,23,6,7
1517,51b23d177971,21,21,6,9
1518,51b23d177971,22,1,6,5
1519,51b23d177971,23,23,9,10
1520,51b23d177971,24,0,8,8
1521,51b23d177971,25,23,8,9
1522,51b23d177971,26,23,7,8
1523,51b23d177971,27,23,7,8
1524,51b23d177971,28,23,7,8
1525,51b23d177971,29,23,7,8
1526,51b23d177971,30,23,7,8
1527,51c49c540b4e,1,0,7,7
1528,51c49c540b4e,3,2,10,8
1529,51c49c540b4e,5,0,6,6
1530,51c49c540b4e,6,22,6,8
1531,51c49c540b4e,7,22,6,8
1532,51c49c540b4e,8,1,6,5
1533,51c49c540b4e,9,1,6,5
1534,51c49c540b4e,10,23,11,12
1535,51c49c540b4e,11,2,11,9
1536,51c49c540b4e,12,0,10,10
1537,51c49c540b4e,13,23,9,10
1538,51c49c540b4e,14,2,11,9
1539,51c49c540b4e,18,1,10,9
1540,51c49c540b4e,19,0,6,6
1541,51c49c540b4e,20,0,7,7
1542,51c49c540b4e,22,23,6,7
1543,51fdcc8d9fe7,1,21,6,9
1544,51fdcc8d9fe7,2,20,6,10
1545,51fdcc8d9fe7,4,22,6,8
1546,51fdcc8d9fe7,5,21,7,10
1547,51fdcc8d9fe7,6,20,6,10
1548,51fdcc8d9fe7,7,20,6,10
1549,51fdcc8d9fe7,8,20,6,10
1550,51fdcc8d9fe7,9,21,6,9
1551,51fdcc8d9fe7,10,20,6,10
1552,51fdcc8d9fe7,11,22,6,8
1553,51fdcc8d9fe7,12,21,6,9
1554,51fdcc8d9fe7,15,21,6,9
1555,51fdcc8d9fe7,16,3,6,3
1556,51fdcc8d9fe7,17,21,7,10
1557,51fdcc8d9fe7,19,22,6,8
1558,51fdcc8d9fe7,20,20,6,10
1559,51fdcc8d9fe7,21,21,6,9
1560,559ffb7c166a,1,21,6,9
1561,559ffb7c166a,2,21,6,9
1562,559ffb7c166a,3,21,7,10
1563,559ffb7c166a,4,23,7,8
1564,559ffb7c166a,5,22,7,9
1565,559ffb7c166a,7,22,7,9
1566,559ffb7c166a,8,20,6,10
1567,559ffb7c166a,9,21,6,9
1568,559ffb7c166a,10,0,7,7
1569,559ffb7c166a,11,22,7,9
1570,559ffb7c166a,12,21,6,9
1571,559ffb7c166a,13,21,3,6
1572,559ffb7c166a,14,22,7,9
1573,559ffb7c166a,15,22,6,8
1574,559ffb7c166a,16,21,7,10
1575,559ffb7c166a,17,22,7,9
1576,559ffb7c166a,18,1,9,8
1577,559ffb7c166a,19,0,7,7
1578,559ffb7c166a,21,23,7,8
1579,559ffb7c166a,22,22,6,8
1580,559ffb7c166a,23,21,6,9
1581,55a47ff9dc8a,1,19,7,12
1582,55a47ff9dc8a,2,23,7,8
1583,55a47ff9dc8a,3,20,7,11
1584,55a47ff9dc8a,4,21,7,10
1585,55a47ff9dc8a,5,21,7,10
1586,55a47ff9dc8a,6,20,6,10
1587,55a47ff9dc8a,7,20,6,10
1588,55a47ff9dc8a,8,20,6,10
1589,55a47ff9dc8a,9,21,5,8
1590,55a47ff9dc8a,10,21,6,9
1591,55a47ff9dc8a,11,21,7,10
1592,55a47ff9dc8a,12,21,7,10
1593,55a47ff9dc8a,13,21,7,10
1594,55a47ff9dc8a,14,21,7,10
1595,55a47ff9dc8a,15,22,3,5
1596,55a47ff9dc8a,16,1,7,6
1597,55a47ff9dc8a,17,20,7,11
1598,55a47ff9dc8a,18,20,7,11
1599,55a47ff9dc8a,19,21,7,10
1600,55a47ff9dc8a,20,20,7,11
1601,55a47ff9dc8a,21,21,6,9
1602,55a47ff9dc8a,22,21,7,10
1603,55a47ff9dc8a,23,21,6,9
1604,55b7f5c99930,1,20,6,10
1605,55b7f5c99930,2,23,6,7
1606,55b7f5c99930,3,23,6,7
1607,55b7f5c99930,5,22,7,9
1608,55b7f5c99930,8,21,6,9
1609,55b7f5c99930,10,21,7,10
1610,55b7f5c99930,11,22,7,9
1611,55b7f5c99930,12,23,7,8
1612,55b7f5c99930,13,22,7,9
1613,55b7f5c99930,14,18,5,11
1614,55b7f5c99930,15,21,6,9
1615,55b7f5c99930,16,21,3,6
1616,55b7f5c99930,17,23,8,9
1617,55b7f5c99930,18,21,7,10
1618,55b7f5c99930,19,23,7,8
1619,55b7f5c99930,20,22,7,9
1620,55b7f5c99930,21,21,6,9
1621,55b7f5c99930,23,22,7,9
1622,55b7f5c99930,24,20,6,10
1623,55b7f5c99930,25,23,8,9
1624,55b7f5c99930,26,22,7,9
1625,55b7f5c99930,32,21,7,10
1626,599ca4ed791b,1,19,6,11
1627,599ca4ed791b,3,19,4,9
1628,599ca4ed791b,5,20,7,11
1629,599ca4ed791b,7,19,7,12
1630,599ca4ed791b,8,19,7,12
1631,599ca4ed791b,9,23,6,7
1632,599ca4ed791b,10,22,7,9
1633,599ca4ed791b,11,21,7,10
1634,599ca4ed791b,12,19,6,11
1635,599ca4ed791b,13,19,6,11
1636,599ca4ed791b,14,21,6,9
1637,599ca4ed791b,15,20,5,9
1638,599ca4ed791b,16,20,5,9
1639,599ca4ed791b,17,23,6,7
1640,599ca4ed791b,18,21,6,9
1641,599ca4ed791b,19,19,5,10
1642,599ca4ed791b,20,21,8,11
1643,599ca4ed791b,21,22,6,8
1644,599ca4ed791b,22,21,6,9
1645,599ca4ed791b,23,21,7,10
1646,599ca4ed791b,24,21,7,10
1647,599ca4ed791b,25,22,6,8
1648,599ca4ed791b,26,19,6,11
1649,599ca4ed791b,27,19,6,11
1650,599ca4ed791b,28,21,7,10
1651,599ca4ed791b,29,20,6,10
1652,599ca4ed791b,30,4,7,3
1653,599ca4ed791b,31,21,7,10
1654,599ca4ed791b,32,18,7,13
1655,599ca4ed791b,33,20,6,10
1656,5aad18e7ce64,1,21,6,9
1657,5acc9d63b5fd,1,23,11,12
1658,5acc9d63b5fd,2,23,8,9
1659,5acc9d63b5fd,3,23,9,10
1660,5acc9d63b5fd,4,22,6,8
1661,5acc9d63b5fd,5,0,7,7
1662,5acc9d63b5fd,6,23,7,8
1663,5acc9d63b5fd,7,23,7,8
1664,5acc9d63b5fd,8,23,7,8
1665,5acc9d63b5fd,9,0,8,8
1666,5acc9d63b5fd,10,23,11,12
1667,5acc9d63b5fd,11,23,7,8
1668,5acc9d63b5fd,12,23,7,8
1669,5acc9d63b5fd,13,22,7,9
1670,5acc9d63b5fd,14,23,8,9
1671,5acc9d63b5fd,15,0,10,10
1672,5acc9d63b5fd,16,1,8,7
1673,5acc9d63b5fd,17,16,9,17
1674,5acc9d63b5fd,18,0,7,7
1675,5acc9d63b5fd,19,23,6,7
1676,5acc9d63b5fd,20,23,7,8
1677,5acc9d63b5fd,21,22,7,9
1678,5acc9d63b5fd,22,22,6,8
1679,5acc9d63b5fd,23,22,10,12
1680,5acc9d63b5fd,24,1,6,5
1681,5c088d7e916c,1,22,7,9
1682,5c088d7e916c,2,23,7,8
1683,5c088d7e916c,4,23,8,9
1684,5c088d7e916c,5,22,7,9
1685,5c088d7e916c,6,23,8,9
1686,5c088d7e916c,7,22,7,9
1687,5c088d7e916c,8,21,7,10
1688,5c088d7e916c,11,22,8,10
1689,5c088d7e916c,12,21,7,10
1690,5c088d7e916c,13,21,7,10
1691,5c088d7e916c,14,22,7,9
1692,5c088d7e916c,15,23,7,8
1693,5c088d7e916c,16,22,6,8
1694,5c088d7e916c,17,22,9,11
1695,5c088d7e916c,18,0,7,7
1696,5c088d7e916c,19,23,9,10
1697,5c55a5e717d6,1,22,7,9
1698,5c55a5e717d6,2,21,6,9
1699,5c55a5e717d6,3,22,6,8
1700,5c55a5e717d6,4,4,10,6
1701,5c55a5e717d6,5,22,6,8
1702,5c55a5e717d6,6,21,7,10
1703,5c55a5e717d6,7,21,7,10
1704,5c55a5e717d6,8,22,7,9
1705,5c55a5e717d6,9,21,6,9
1706,5c55a5e717d6,10,22,7,9
1707,5c55a5e717d6,11,22,7,9
1708,5c55a5e717d6,12,22,6,8
1709,5c55a5e717d6,13,21,7,10
1710,5c55a5e717d6,14,21,6,9
1711,5c55a5e717d6,15,22,6,8
1712,5c55a5e717d6,16,22,7,9
1713,5c55a5e717d6,17,22,4,6
1714,5c55a5e717d6,18,22,7,9
1715,5c55a5e717d6,19,21,6,9
1716,5c55a5e717d6,20,21,7,10
1717,5c55a5e717d6,21,22,7,9
1718,5e816f11f5c3,1,1,10,9
1719,5e816f11f5c3,2,2,11,9
1720,5e816f11f5c3,7,22,6,8
1721,5f40907ec171,1,22,8,10
1722,5f40907ec171,2,0,8,8
1723,5f40907ec171,3,0,9,9
1724,5f40907ec171,4,0,9,9
1725,5f40907ec171,5,23,8,9
1726,5f40907ec171,6,23,9,10
1727,5f40907ec171,7,0,9,9
1728,5f40907ec171,11,2,6,4
1729,5f40907ec171,12,0,9,9
1730,5f40907ec171,13,0,11,11
1731,5f40907ec171,15,23,8,9
1732,5f40907ec171,16,0,9,9
1733,5f40907ec171,17,8,14,6
1734,5f40907ec171,18,0,8,8
1735,5f40907ec171,19,0,9,9
1736,5f40907ec171,20,23,8,9
1737,5f40907ec171,21,23,6,7
1738,5f76965e10cf,1,21,7,10
1739,5f76965e10cf,2,22,6,8
1740,5f76965e10cf,3,22,7,9
1741,5f76965e10cf,4,20,6,10
1742,5f76965e10cf,5,23,7,8
1743,5f76965e10cf,6,21,7,10
1744,5f76965e10cf,7,21,7,10
1745,5f76965e10cf,8,21,6,9
1746,5f76965e10cf,9,21,7,10
1747,5f76965e10cf,10,22,6,8
1748,5f76965e10cf,11,22,7,9
1749,5f76965e10cf,12,22,7,9
1750,5f76965e10cf,13,22,7,9
1751,5f76965e10cf,14,21,6,9
1752,5f76965e10cf,15,21,6,9
1753,5f76965e10cf,17,21,7,10
1754,5f76965e10cf,18,22,7,9
1755,5f76965e10cf,19,22,7,9
1756,5f76965e10cf,20,21,6,9
1757,5f76965e10cf,21,21,7,10
1758,5f76965e10cf,22,22,6,8
1759,5f94bb3e1bed,1,23,7,8
1760,5f94bb3e1bed,2,0,8,8
1761,5f94bb3e1bed,3,0,9,9
1762,5f94bb3e1bed,4,23,8,9
1763,5f94bb3e1bed,5,0,9,9
1764,5f94bb3e1bed,6,0,8,8
1765,5f94bb3e1bed,7,0,8,8
1766,5f94bb3e1bed,8,23,8,9
1767,5f94bb3e1bed,9,23,7,8
1768,5f94bb3e1bed,10,23,8,9
1769,5f94bb3e1bed,11,0,9,9
1770,5f94bb3e1bed,12,0,9,9
1771,5f94bb3e1bed,13,23,9,10
1772,5f94bb3e1bed,14,0,9,9
1773,5f94bb3e1bed,15,4,9,5
1774,5f94bb3e1bed,16,2,9,7
1775,5f94bb3e1bed,17,0,9,9
1776,5f94bb3e1bed,18,2,9,7
1777,5f94bb3e1bed,19,2,10,8
1778,5f94bb3e1bed,20,2,11,9
1779,5f94bb3e1bed,21,2,10,8
1780,5f94bb3e1bed,22,3,10,7
1781,5f94bb3e1bed,23,2,9,7
1782,5ffd5e1e81ac,1,19,7,12
1783,5ffd5e1e81ac,2,21,6,9
1784,5ffd5e1e81ac,3,22,6,8
1785,5ffd5e1e81ac,4,21,6,9
1786,5ffd5e1e81ac,5,22,7,9
1787,5ffd5e1e81ac,6,22,6,8
1788,5ffd5e1e81ac,7,22,3,5
1789,5ffd5e1e81ac,8,21,7,10
1790,5ffd5e1e81ac,9,22,6,8
1791,5ffd5e1e81ac,10,22,6,8
1792,5ffd5e1e81ac,11,21,6,9
1793,5ffd5e1e81ac,12,22,7,9
1794,5ffd5e1e81ac,13,21,7,10
1795,5ffd5e1e81ac,14,22,7,9
1796,5ffd5e1e81ac,15,22,7,9
1797,5ffd5e1e81ac,16,23,6,7
1798,5ffd5e1e81ac,17,22,8,10
1799,5ffd5e1e81ac,18,22,7,9
1800,5ffd5e1e81ac,20,22,7,9
1801,5ffd5e1e81ac,21,21,7,10
1802,5ffd5e1e81ac,22,22,7,9
1803,5ffd5e1e81ac,23,23,7,8
1804,5ffd5e1e81ac,24,21,8,11
1805,5ffd5e1e81ac,25,23,7,8
1806,5ffd5e1e81ac,27,22,7,9
1807,5ffd5e1e81ac,28,22,7,9
1808,5ffd5e1e81ac,29,22,6,8
1809,5ffd5e1e81ac,30,22,7,9
1810,5ffd5e1e81ac,31,23,8,9
1811,5ffd5e1e81ac,32,21,7,10
1812,5ffd5e1e81ac,33,0,7,7
1813,5ffd5e1e81ac,34,19,8,13
1814,601559e1777d,1,21,6,9
1815,601559e1777d,2,23,6,7
1816,601559e1777d,3,23,5,6
1817,601559e1777d,4,21,6,9
1818,601559e1777d,5,20,7,11
1819,601559e1777d,6,22,7,9
1820,601559e1777d,8,22,8,10
1821,601559e1777d,9,21,8,11
1822,601559e1777d,10,21,7,10
1823,601559e1777d,11,20,7,11
1824,601559e1777d,12,23,7,8
1825,601559e1777d,13,21,7,10
1826,601559e1777d,14,22,7,9
1827,601559e1777d,15,20,5,9
1828,601559e1777d,16,20,7,11
1829,601559e1777d,17,21,6,9
1830,601559e1777d,18,20,7,11
1831,601559e1777d,19,21,6,9
1832,601559e1777d,20,22,5,7
1833,601559e1777d,21,20,7,11
1834,601559e1777d,22,22,7,9
1835,601559e1777d,23,22,8,10
1836,601559e1777d,24,23,7,8
1837,601559e1777d,25,22,7,9
1838,601559e1777d,26,23,8,9
1839,601559e1777d,27,21,7,10
1840,601559e1777d,28,20,8,12
1841,601559e1777d,29,20,6,10
1842,601559e1777d,30,21,7,10
1843,601559e1777d,31,20,6,10
1844,601559e1777d,32,22,9,11
1845,60d31b0bec3b,2,22,4,6
1846,60d31b0bec3b,3,22,6,8
1847,60d31b0bec3b,5,0,6,6
1848,60d31b0bec3b,6,0,6,6
1849,60d31b0bec3b,7,22,8,10
1850,60d31b0bec3b,8,23,8,9
1851,60d31b0bec3b,9,0,6,6
1852,60d31b0bec3b,10,23,7,8
1853,60d31b0bec3b,11,0,9,9
1854,60d31b0bec3b,13,23,8,9
1855,60d31b0bec3b,15,22,6,8
1856,60d31b0bec3b,16,0,8,8
1857,60e51cad2ffb,1,22,7,9
1858,60e51cad2ffb,2,22,7,9
1859,60e51cad2ffb,4,23,7,8
1860,612aa8ba44e2,1,1,12,11
1861,612aa8ba44e2,3,23,9,10
1862,612aa8ba44e2,5,23,9,10
1863,612aa8ba44e2,6,0,10,10
1864,612aa8ba44e2,7,0,9,9
1865,612aa8ba44e2,8,23,4,5
1866,612aa8ba44e2,9,23,10,11
1867,612aa8ba44e2,10,1,10,9
1868,612aa8ba44e2,11,1,11,10
1869,612aa8ba44e2,12,0,7,7
1870,612aa8ba44e2,13,1,9,8
1871,612aa8ba44e2,14,2,11,9
1872,653622ac8363,1,22,6,8
1873,653622ac8363,2,4,9,5
1874,653622ac8363,3,3,10,7
1875,653622ac8363,4,4,12,8
1876,653622ac8363,5,22,5,7
1877,653622ac8363,6,21,6,9
1878,653622ac8363,7,21,4,7
1879,653622ac8363,9,21,6,9
1880,653622ac8363,10,3,11,8
1881,653622ac8363,11,3,11,8
1882,653622ac8363,12,0,5,5
1883,653622ac8363,13,0,6,6
1884,653622ac8363,14,21,6,9
1885,653622ac8363,15,20,5,9
1886,653622ac8363,16,22,5,7
1887,653622ac8363,17,0,7,7
1888,653622ac8363,18,23,10,11
1889,653622ac8363,19,23,5,6
1890,653622ac8363,20,21,5,8
1891,653622ac8363,21,22,5,7
1892,653622ac8363,22,21,5,8
1893,653622ac8363,23,21,5,8
1894,653622ac8363,24,22,8,10
1895,653622ac8363,25,23,9,10
1896,653622ac8363,26,2,11,9
1897,653622ac8363,27,2,11,9
1898,653622ac8363,28,0,10,10
1899,653622ac8363,29,0,12,12
1900,653622ac8363,30,3,11,8
1901,653622ac8363,31,3,10,7
1902,653622ac8363,32,5,8,3
1903,653622ac8363,33,21,5,8
1904,655f19eabf1e,1,22,6,8
1905,655f19eabf1e,2,0,6,6
1906,655f19eabf1e,3,1,6,5
1907,655f19eabf1e,4,21,6,9
1908,655f19eabf1e,5,21,6,9
1909,655f19eabf1e,6,23,7,8
1910,655f19eabf1e,7,22,7,9
1911,655f19eabf1e,8,23,7,8
1912,655f19eabf1e,9,22,6,8
1913,655f19eabf1e,10,22,10,12
1914,655f19eabf1e,11,20,7,11
1915,655f19eabf1e,12,22,6,8
1916,655f19eabf1e,13,22,7,9
1917,655f19eabf1e,14,22,7,9
1918,655f19eabf1e,15,22,6,8
1919,655f19eabf1e,16,23,7,8
1920,655f19eabf1e,17,23,7,8
1921,655f19eabf1e,18,21,7,10
1922,655f19eabf1e,19,22,7,9
1923,655f19eabf1e,20,21,6,9
1924,655f19eabf1e,21,22,7,9
1925,655f19eabf1e,22,23,7,8
1926,67f5fc60e494,1,21,7,10
1927,67f5fc60e494,2,21,7,10
1928,67f5fc60e494,3,22,7,9
1929,67f5fc60e494,4,22,8,10
1930,67f5fc60e494,5,21,8,11
1931,67f5fc60e494,6,21,6,9
1932,67f5fc60e494,7,21,6,9
1933,67f5fc60e494,8,20,7,11
1934,67f5fc60e494,9,20,6,10
1935,67f5fc60e494,10,21,6,9
1936,67f5fc60e494,11,21,7,10
1937,67f5fc60e494,12,20,7,11
1938,67f5fc60e494,13,20,7,11
1939,67f5fc60e494,14,21,7,10
1940,67f5fc60e494,15,21,8,11
1941,67f5fc60e494,16,21,7,10
1942,67f5fc60e494,17,22,7,9
1943,67f5fc60e494,18,20,7,11
1944,67f5fc60e494,19,21,8,11
1945,67f5fc60e494,20,21,7,10
1946,67f5fc60e494,21,21,6,9
1947,67f5fc60e494,22,21,6,9
1948,694faf956ebf,1,21,6,9
1949,694faf956ebf,2,23,8,9
1950,694faf956ebf,3,22,7,9
1951,694faf956ebf,4,19,6,11
1952,694faf956ebf,5,23,6,7
1953,694faf956ebf,6,21,6,9
1954,694faf956ebf,7,22,6,8
1955,694faf956ebf,8,21,6,9
1956,694faf956ebf,9,21,7,10
1957,694faf956ebf,10,0,8,8
1958,694faf956ebf,11,23,9,10
1959,694faf956ebf,12,20,6,10
1960,694faf956ebf,13,21,6,9
1961,694faf956ebf,14,20,6,10
1962,694faf956ebf,15,20,6,10
1963,694faf956ebf,16,23,7,8
1964,694faf956ebf,17,23,7,8
1965,694faf956ebf,21,20,6,10
1966,694faf956ebf,22,20,6,10
1967,694faf956ebf,23,21,7,10
1968,694faf956ebf,24,23,8,9
1969,694faf956ebf,25,22,6,8
1970,694faf956ebf,26,22,8,10
1971,694faf956ebf,27,21,6,9
1972,694faf956ebf,28,21,7,10
1973,6a4cd123bd69,1,22,6,8
1974,6a4cd123bd69,2,22,6,8
1975,6a4cd123bd69,4,21,6,9
1976,6a4cd123bd69,5,18,1,7
1977,6a4cd123bd69,14,21,6,9
1978,6a4cd123bd69,15,21,5,8
1979,6a4cd123bd69,16,22,6,8
1980,6a4cd123bd69,17,22,7,9
1981,6a4cd123bd69,18,0,7,7
1982,6a4cd123bd69,19,23,7,8
1983,6a4cd123bd69,23,23,6,7
1984,6a4cd123bd69,24,22,6,8
1985,6a4cd123bd69,26,1,8,7
1986,6a4cd123bd69,27,22,7,9
1987,6a4cd123bd69,28,21,7,10
1988,6a4cd123bd69,29,22,3,5
1989,6a4cd123bd69,33,23,7,8
1990,6bf95a3cf91c,1,20,7,11
1991,6bf95a3cf91c,2,20,6,10
1992,6bf95a3cf91c,3,19,5,10
1993,6bf95a3cf91c,4,20,5,9
1994,6bf95a3cf91c,7,19,5,10
1995,6bf95a3cf91c,9,20,5,9
1996,6bf95a3cf91c,10,20,5,9
1997,6bf95a3cf91c,12,19,7,12
1998,6bf95a3cf91c,14,21,5,8
1999,6bf95a3cf91c,15,21,6,9
2000,6bf95a3cf91c,16,19,5,10
2001,6bf95a3cf91c,18,21,8,11
2002,6bf95a3cf91c,20,19,6,11
2003,6bf95a3cf91c,21,20,7,11
2004,6bf95a3cf91c,23,21,7,10
2005,6ca4f4fca6a2,1,21,7,10
2006,6ca4f4fca6a2,2,20,6,10
2007,6ca4f4fca6a2,3,23,8,9
2008,6ca4f4fca6a2,4,22,4,6
2009,6ca4f4fca6a2,6,21,7,10
2010,6ca4f4fca6a2,8,21,8,11
2011,6ca4f4fca6a2,9,23,4,5
2012,6ca4f4fca6a2,10,22,3,5
2013,6ca4f4fca6a2,11,22,7,9
2014,6ca4f4fca6a2,13,21,7,10
2015,6ca4f4fca6a2,14,21,6,9
2016,6ca4f4fca6a2,15,22,4,6
2017,6ca4f4fca6a2,17,22,4,6
2018,6ca4f4fca6a2,18,21,6,9
2019,6ca4f4fca6a2,20,1,7,6
2020,6ca4f4fca6a2,21,2,7,5
2021,6ca4f4fca6a2,22,21,7,10
2022,6ca4f4fca6a2,23,23,2,3
2023,6ca4f4fca6a2,25,22,4,6
2024,6ca4f4fca6a2,28,22,7,9
2025,6ca4f4fca6a2,29,21,6,9
2026,6ca4f4fca6a2,30,21,6,9
2027,6ca4f4fca6a2,31,22,6,8
2028,6ca4f4fca6a2,32,22,7,9
2029,6ca4f4fca6a2,36,22,6,8
2030,6ca4f4fca6a2,37,22,7,9
2031,6ca4f4fca6a2,38,3,8,5
2032,6ca4f4fca6a2,39,22,7,9
2033,6ca4f4fca6a2,40,21,3,6
2034,6d6b9d22d48a,1,21,6,9
2035,6d6b9d22d48a,2,20,6,10
2036,6d6b9d22d48a,3,20,5,9
2037,6d6b9d22d48a,4,21,5,8
2038,6d6b9d22d48a,7,21,5,8
2039,6d6b9d22d48a,9,22,9,11
2040,6d6b9d22d48a,10,20,5,9
2041,6d6b9d22d48a,11,20,5,9
2042,6d6b9d22d48a,12,20,5,9
2043,6d6b9d22d48a,13,20,5,9
2044,6d6b9d22d48a,14,21,5,8
2045,6d6b9d22d48a,15,20,7,11
2046,6d6b9d22d48a,16,21,6,9
2047,6d6b9d22d48a,17,20,5,9
2048,6d6b9d22d48a,18,20,5,9
2049,6d6b9d22d48a,19,20,5,9
2050,6d6b9d22d48a,20,20,5,9
2051,6d6b9d22d48a,21,21,5,8
2052,6d6b9d22d48a,22,20,6,10
2053,6d6b9d22d48a,23,21,7,10
2054,6d6b9d22d48a,24,20,6,10
2055,6d6b9d22d48a,25,20,6,10
2056,6d6b9d22d48a,26,20,5,9
2057,6d6b9d22d48a,28,21,6,9
2058,6d6b9d22d48a,29,23,7,8
2059,6d6b9d22d48a,31,19,6,11
2060,6d6b9d22d48a,32,19,6,11
2061,6d6b9d22d48a,33,20,5,9
2062,6d6b9d22d48a,34,20,6,10
2063,6d6b9d22d48a,35,21,7,10
2064,6d6b9d22d48a,36,21,6,9
2065,6d6b9d22d48a,37,22,7,9
2066,6d6b9d22d48a,38,21,7,10
2067,6ee4ade1f2bd,1,20,6,10
2068,6ee4ade1f2bd,2,20,6,10
2069,6ee4ade1f2bd,3,20,6,10
2070,6ee4ade1f2bd,4,20,6,10
2071,6ee4ade1f2bd,5,21,6,9
2072,6ee4ade1f2bd,6,20,6,10
2073,6ee4ade1f2bd,7,21,5,8
2074,6ee4ade1f2bd,8,20,6,10
2075,6ee4ade1f2bd,9,21,6,9
2076,6ee4ade1f2bd,10,21,6,9
2077,6ee4ade1f2bd,11,20,5,9
2078,6ee4ade1f2bd,12,20,6,10
2079,6ee4ade1f2bd,13,20,7,11
2080,6ee4ade1f2bd,14,22,7,9
2081,6ee4ade1f2bd,15,21,7,10
2082,6ee4ade1f2bd,16,21,7,10
2083,6ee4ade1f2bd,17,21,6,9
2084,6ee4ade1f2bd,18,20,6,10
2085,6ee4ade1f2bd,19,20,6,10
2086,6ee4ade1f2bd,20,21,6,9
2087,6ee4ade1f2bd,21,20,6,10
2088,6ee4ade1f2bd,22,20,6,10
2089,6ee4ade1f2bd,23,20,5,9
2090,702bb5387b1e,1,20,6,10
2091,702bb5387b1e,2,19,6,11
2092,702bb5387b1e,4,20,6,10
2093,702bb5387b1e,6,18,6,12
2094,702bb5387b1e,7,20,6,10
2095,702bb5387b1e,8,19,6,11
2096,702bb5387b1e,10,18,6,12
2097,702bb5387b1e,12,20,6,10
2098,702bb5387b1e,16,19,6,11
2099,702bb5387b1e,18,21,6,9
2100,702bb5387b1e,19,20,6,10
2101,702bb5387b1e,20,19,6,11
2102,702bb5387b1e,21,19,5,10
2103,702bb5387b1e,23,20,6,10
2104,703b5efa9bc1,1,22,10,12
2105,703b5efa9bc1,2,0,9,9
2106,703b5efa9bc1,6,0,8,8
2107,703b5efa9bc1,7,0,8,8
2108,703b5efa9bc1,8,23,10,11
2109,72ba4a8afff4,1,22,8,10
2110,72ba4a8afff4,2,23,7,8
2111,72ba4a8afff4,3,22,7,9
2112,72ba4a8afff4,4,0,9,9
2113,72ba4a8afff4,5,0,8,8
2114,72ba4a8afff4,6,23,7,8
2115,72ba4a8afff4,7,23,9,10
2116,72ba4a8afff4,13,23,7,8
2117,72ba4a8afff4,14,22,7,9
2118,72ba4a8afff4,15,22,8,10
2119,72ba4a8afff4,16,23,8,9
2120,72ba4a8afff4,18,22,7,9
2121,72ba4a8afff4,19,22,6,8
2122,72ba4a8afff4,20,22,6,8
2123,72ba4a8afff4,21,23,6,7
2124,72ba4a8afff4,22,23,7,8
2125,72bbd1ac3edf,1,20,6,10
2126,72bbd1ac3edf,2,20,7,11
2127,72bbd1ac3edf,3,20,6,10
2128,72bbd1ac3edf,4,23,7,8
2129,72bbd1ac3edf,5,21,6,9
2130,72bbd1ac3edf,6,19,6,11
